법정동코드,시도명,시군구명,읍면동명,리명,순번,생성일자
5013031030,제주특별자치도,서귀포시,안덕면,상천리,0,2006-07-01
5013032000,제주특별자치도,서귀포시,표선면,,0,2006-07-01
5013032021,제주특별자치도,서귀포시,표선면,표선리,0,2006-07-01
5013032022,제주특별자치도,서귀포시,표선면,하천리,0,2006-07-01
5013032023,제주특별자치도,서귀포시,표선면,성읍리,0,2006-07-01
5013032024,제주특별자치도,서귀포시,표선면,가시리,0,2006-07-01
5013032025,제주특별자치도,서귀포시,표선면,세화리,0,2006-07-01
5013032026,제주특별자치도,서귀포시,표선면,토산리,0,2006-07-01
5100000000,강원특별자치도,,,,9,2023-06-09
5111000000,강원특별자치도,춘천시,,,1,2023-06-09
5111010100,강원특별자치도,춘천시,봉의동,,1,2023-06-09
5111010200,강원특별자치도,춘천시,요선동,,2,2023-06-09
5111010300,강원특별자치도,춘천시,낙원동,,3,2023-06-09
5111010400,강원특별자치도,춘천시,중앙로1가,,4,2023-06-09
5111010500,강원특별자치도,춘천시,중앙로2가,,5,2023-06-09
5111010600,강원특별자치도,춘천시,중앙로3가,,6,2023-06-09
5111010700,강원특별자치도,춘천시,옥천동,,7,2023-06-09
5111010800,강원특별자치도,춘천시,조양동,,8,2023-06-09
5111010900,강원특별자치도,춘천시,죽림동,,9,2023-06-09
5111011000,강원특별자치도,춘천시,운교동,,10,2023-06-09
5111011100,강원특별자치도,춘천시,약사동,,11,2023-06-09
5111011200,강원특별자치도,춘천시,효자동,,12,2023-06-09
5111011300,강원특별자치도,춘천시,소양로1가,,13,2023-06-09
5111011400,강원특별자치도,춘천시,소양로2가,,14,2023-06-09
5111011500,강원특별자치도,춘천시,소양로3가,,15,2023-06-09
5111011600,강원특별자치도,춘천시,소양로4가,,16,2023-06-09
5111011700,강원특별자치도,춘천시,근화동,,17,2023-06-09
5111011800,강원특별자치도,춘천시,우두동,,18,2023-06-09
5111011900,강원특별자치도,춘천시,사농동,,19,2023-06-09
5111012000,강원특별자치도,춘천시,후평동,,20,2023-06-09
5111012100,강원특별자치도,춘천시,온의동,,21,2023-06-09
5111012200,강원특별자치도,춘천시,교동,,22,2023-06-09
5111012300,강원특별자치도,춘천시,퇴계동,,23,2023-06-09
5111012400,강원특별자치도,춘천시,석사동,,24,2023-06-09
5111012500,강원특별자치도,춘천시,삼천동,,25,2023-06-09
5111012600,강원특별자치도,춘천시,칠전동,,26,2023-06-09
5111012700,강원특별자치도,춘천시,송암동,,27,2023-06-09
5111012800,강원특별자치도,춘천시,신동,,28,2023-06-09
5111012900,강원특별자치도,춘천시,중도동,,29,2023-06-09
5111025000,강원특별자치도,춘천시,신북읍,,30,2023-06-09
5111025021,강원특별자치도,춘천시,신북읍,율문리,1,2023-06-09
5111025022,강원특별자치도,춘천시,신북읍,천전리,2,2023-06-09
5111025023,강원특별자치도,춘천시,신북읍,유포리,3,2023-06-09
5111025024,강원특별자치도,춘천시,신북읍,산천리,4,2023-06-09
5111025025,강원특별자치도,춘천시,신북읍,발산리,5,2023-06-09
5111025026,강원특별자치도,춘천시,신북읍,지내리,6,2023-06-09
5111025027,강원특별자치도,춘천시,신북읍,용산리,7,2023-06-09
5111031000,강원특별자치도,춘천시,동면,,31,2023-06-09
5111031021,강원특별자치도,춘천시,동면,지내리,1,2023-06-09
5111031022,강원특별자치도,춘천시,동면,만천리,2,2023-06-09
5111031023,강원특별자치도,춘천시,동면,장학리,3,2023-06-09
5111031024,강원특별자치도,춘천시,동면,감정리,4,2023-06-09
5111031025,강원특별자치도,춘천시,동면,월곡리,5,2023-06-09
5111031026,강원특별자치도,춘천시,동면,품안리,6,2023-06-09
5111031027,강원특별자치도,춘천시,동면,품걸리,7,2023-06-09
5111031028,강원특별자치도,춘천시,동면,신이리,8,2023-06-09
5111031029,강원특별자치도,춘천시,동면,평촌리,9,2023-06-09
5111031030,강원특별자치도,춘천시,동면,상걸리,10,2023-06-09
5111032000,강원특별자치도,춘천시,동산면,,32,2023-06-09
5111032021,강원특별자치도,춘천시,동산면,조양리,1,2023-06-09
5111032022,강원특별자치도,춘천시,동산면,봉명리,2,2023-06-09
5111032023,강원특별자치도,춘천시,동산면,원창리,3,2023-06-09
5111032024,강원특별자치도,춘천시,동산면,군자리,4,2023-06-09
5111033000,강원특별자치도,춘천시,신동면,,33,2023-06-09
5111033021,강원특별자치도,춘천시,신동면,의암리,1,2023-06-09
5111033022,강원특별자치도,춘천시,신동면,팔미리,2,2023-06-09
5111033023,강원특별자치도,춘천시,신동면,혈동리,3,2023-06-09
5111033024,강원특별자치도,춘천시,신동면,증리,4,2023-06-09
5111033025,강원특별자치도,춘천시,신동면,정족리,5,2023-06-09
5111034000,강원특별자치도,춘천시,남면,,34,2023-06-09
5111034021,강원특별자치도,춘천시,남면,관천리,1,2023-06-09
5111034022,강원특별자치도,춘천시,남면,박암리,2,2023-06-09
5111034023,강원특별자치도,춘천시,남면,가정리,3,2023-06-09
5111034024,강원특별자치도,춘천시,남면,발산리,4,2023-06-09
5111034025,강원특별자치도,춘천시,남면,후동리,5,2023-06-09
5111034026,강원특별자치도,춘천시,남면,추곡리,6,2023-06-09
5111034027,강원특별자치도,춘천시,남면,한덕리,7,2023-06-09
5111035000,강원특별자치도,춘천시,서면,,35,2023-06-09
5111035021,강원특별자치도,춘천시,서면,현암리,1,2023-06-09
5111035022,강원특별자치도,춘천시,서면,금산리,2,2023-06-09
5111035023,강원특별자치도,춘천시,서면,신매리,3,2023-06-09
5111035024,강원특별자치도,춘천시,서면,서상리,4,2023-06-09
5111035025,강원특별자치도,춘천시,서면,오월리,5,2023-06-09
5111035026,강원특별자치도,춘천시,서면,월송리,6,2023-06-09
5111035027,강원특별자치도,춘천시,서면,방동리,7,2023-06-09
5111035028,강원특별자치도,춘천시,서면,덕두원리,8,2023-06-09
5111035029,강원특별자치도,춘천시,서면,당림리,9,2023-06-09
5111035030,강원특별자치도,춘천시,서면,안보리,10,2023-06-09
5111036000,강원특별자치도,춘천시,사북면,,36,2023-06-09
5111036021,강원특별자치도,춘천시,사북면,신포리,1,2023-06-09
5111036022,강원특별자치도,춘천시,사북면,지촌리,2,2023-06-09
5111036023,강원특별자치도,춘천시,사북면,오탄리,3,2023-06-09
5111036024,강원특별자치도,춘천시,사북면,가일리,4,2023-06-09
5111036025,강원특별자치도,춘천시,사북면,원평리,5,2023-06-09
5111036026,강원특별자치도,춘천시,사북면,지암리,6,2023-06-09
5111036027,강원특별자치도,춘천시,사북면,고탄리,7,2023-06-09
5111036028,강원특별자치도,춘천시,사북면,고성리,8,2023-06-09
5111036029,강원특별자치도,춘천시,사북면,송암리,9,2023-06-09
5111036030,강원특별자치도,춘천시,사북면,인람리,10,2023-06-09
5111038000,강원특별자치도,춘천시,북산면,,37,2023-06-09
5111038021,강원특별자치도,춘천시,북산면,내평리,1,2023-06-09
5111038022,강원특별자치도,춘천시,북산면,청평리,2,2023-06-09
5111038023,강원특별자치도,춘천시,북산면,부귀리,3,2023-06-09
5111038024,강원특별자치도,춘천시,북산면,추곡리,4,2023-06-09
5111038025,강원특별자치도,춘천시,북산면,오항리,5,2023-06-09
5111038026,강원특별자치도,춘천시,북산면,물로리,6,2023-06-09
5111038027,강원특별자치도,춘천시,북산면,조교리,7,2023-06-09
5111038028,강원특별자치도,춘천시,북산면,대동리,8,2023-06-09
5111038029,강원특별자치도,춘천시,북산면,대곡리,9,2023-06-09
5111038030,강원특별자치도,춘천시,북산면,추전리,10,2023-06-09
5111039000,강원특별자치도,춘천시,동내면,,38,2023-06-09
5111039021,강원특별자치도,춘천시,동내면,거두리,1,2023-06-09
5111039022,강원특별자치도,춘천시,동내면,신촌리,2,2023-06-09
5111039023,강원특별자치도,춘천시,동내면,고은리,3,2023-06-09
5111039024,강원특별자치도,춘천시,동내면,사암리,4,2023-06-09
5111039025,강원특별자치도,춘천시,동내면,학곡리,5,2023-06-09
5111040000,강원특별자치도,춘천시,남산면,,39,2023-06-09
5111040022,강원특별자치도,춘천시,남산면,광판리,2,2023-06-09
5111040023,강원특별자치도,춘천시,남산면,행촌리,3,2023-06-09
5111040024,강원특별자치도,춘천시,남산면,수동리,4,2023-06-09
5111040025,강원특별자치도,춘천시,남산면,창촌리,5,2023-06-09
5111040026,강원특별자치도,춘천시,남산면,방곡리,6,2023-06-09
5111040027,강원특별자치도,춘천시,남산면,강촌리,7,2023-06-09
5111040028,강원특별자치도,춘천시,남산면,서천리,8,2023-06-09
5111040029,강원특별자치도,춘천시,남산면,백양리,9,2023-06-09
5111040030,강원특별자치도,춘천시,남산면,방하리,10,2023-06-09
5111040031,강원특별자치도,춘천시,남산면,산수리,0,2023-06-09
5113000000,강원특별자치도,원주시,,,2,2023-06-09
5113010100,강원특별자치도,원주시,중앙동,,1,2023-06-09
5113010200,강원특별자치도,원주시,평원동,,2,2023-06-09
5113010300,강원특별자치도,원주시,원동,,3,2023-06-09
5113010400,강원특별자치도,원주시,인동,,4,2023-06-09
5113010500,강원특별자치도,원주시,개운동,,5,2023-06-09
5113010600,강원특별자치도,원주시,명륜동,,6,2023-06-09
5113010700,강원특별자치도,원주시,단구동,,7,2023-06-09
5113010800,강원특별자치도,원주시,일산동,,8,2023-06-09
5113010900,강원특별자치도,원주시,학성동,,9,2023-06-09
5113011000,강원특별자치도,원주시,단계동,,10,2023-06-09
5113011100,강원특별자치도,원주시,우산동,,11,2023-06-09
5113011200,강원특별자치도,원주시,태장동,,12,2023-06-09
5113011300,강원특별자치도,원주시,봉산동,,13,2023-06-09
5113011400,강원특별자치도,원주시,행구동,,14,2023-06-09
5113011500,강원특별자치도,원주시,무실동,,15,2023-06-09
5113011600,강원특별자치도,원주시,관설동,,16,2023-06-09
5113011700,강원특별자치도,원주시,반곡동,,17,2023-06-09
5113011800,강원특별자치도,원주시,가현동,,18,2023-06-09
5113025000,강원특별자치도,원주시,문막읍,,19,2023-06-09
5113025021,강원특별자치도,원주시,문막읍,문막리,1,2023-06-09
5113025022,강원특별자치도,원주시,문막읍,동화리,2,2023-06-09
5113025023,강원특별자치도,원주시,문막읍,비두리,3,2023-06-09
5113025024,강원특별자치도,원주시,문막읍,취병리,4,2023-06-09
5113025025,강원특별자치도,원주시,문막읍,궁촌리,5,2023-06-09
5113025026,강원특별자치도,원주시,문막읍,건등리,6,2023-06-09
5113025027,강원특별자치도,원주시,문막읍,후용리,7,2023-06-09
5113025028,강원특별자치도,원주시,문막읍,포진리,8,2023-06-09
5113025029,강원특별자치도,원주시,문막읍,반계리,9,2023-06-09
5113025030,강원특별자치도,원주시,문막읍,대둔리,10,2023-06-09
5113031000,강원특별자치도,원주시,소초면,,20,2023-06-09
5113031021,강원특별자치도,원주시,소초면,평장리,1,2023-06-09
5113031022,강원특별자치도,원주시,소초면,의관리,2,2023-06-09
5113031023,강원특별자치도,원주시,소초면,장양리,3,2023-06-09
5113031024,강원특별자치도,원주시,소초면,흥양리,4,2023-06-09
5113031025,강원특별자치도,원주시,소초면,수암리,5,2023-06-09
5113031026,강원특별자치도,원주시,소초면,교항리,6,2023-06-09
5113031027,강원특별자치도,원주시,소초면,둔둔리,7,2023-06-09
5113031028,강원특별자치도,원주시,소초면,학곡리,8,2023-06-09
5113032000,강원특별자치도,원주시,호저면,,21,2023-06-09
5113032021,강원특별자치도,원주시,호저면,주산리,1,2023-06-09
5113032022,강원특별자치도,원주시,호저면,고산리,2,2023-06-09
5113032023,강원특별자치도,원주시,호저면,대덕리,3,2023-06-09
5113032024,강원특별자치도,원주시,호저면,광격리,4,2023-06-09
5113032025,강원특별자치도,원주시,호저면,만종리,5,2023-06-09
5113032026,강원특별자치도,원주시,호저면,옥산리,6,2023-06-09
5113032027,강원특별자치도,원주시,호저면,무장리,7,2023-06-09
5113032028,강원특별자치도,원주시,호저면,용곡리,8,2023-06-09
5113032029,강원특별자치도,원주시,호저면,산현리,9,2023-06-09
5113032030,강원특별자치도,원주시,호저면,매호리,10,2023-06-09
5113033000,강원특별자치도,원주시,지정면,,22,2023-06-09
5113033021,강원특별자치도,원주시,지정면,간현리,1,2023-06-09
5113033022,강원특별자치도,원주시,지정면,안창리,2,2023-06-09
5113033023,강원특별자치도,원주시,지정면,가곡리,3,2023-06-09
5113033024,강원특별자치도,원주시,지정면,판대리,4,2023-06-09
5113033025,강원특별자치도,원주시,지정면,신평리,5,2023-06-09
5113033026,강원특별자치도,원주시,지정면,월송리,6,2023-06-09
5113033027,강원특별자치도,원주시,지정면,보통리,7,2023-06-09
5113035000,강원특별자치도,원주시,부론면,,23,2023-06-09
5113035021,강원특별자치도,원주시,부론면,법천리,1,2023-06-09
5113035022,강원특별자치도,원주시,부론면,손곡리,2,2023-06-09
5113035023,강원특별자치도,원주시,부론면,정산리,3,2023-06-09
5113035024,강원특별자치도,원주시,부론면,흥호리,4,2023-06-09
5113035025,강원특별자치도,원주시,부론면,노림리,5,2023-06-09
5113035026,강원특별자치도,원주시,부론면,단강리,6,2023-06-09
5113036000,강원특별자치도,원주시,귀래면,,24,2023-06-09
5113036021,강원특별자치도,원주시,귀래면,운남리,1,2023-06-09
5113036022,강원특별자치도,원주시,귀래면,귀래리,2,2023-06-09
5113036023,강원특별자치도,원주시,귀래면,운계리,3,2023-06-09
5113036024,강원특별자치도,원주시,귀래면,주포리,4,2023-06-09
5113036025,강원특별자치도,원주시,귀래면,용암리,5,2023-06-09
5113037000,강원특별자치도,원주시,흥업면,,25,2023-06-09
5113037021,강원특별자치도,원주시,흥업면,흥업리,1,2023-06-09
5113037022,강원특별자치도,원주시,흥업면,매지리,2,2023-06-09
5113037023,강원특별자치도,원주시,흥업면,사제리,3,2023-06-09
5113037024,강원특별자치도,원주시,흥업면,대안리,4,2023-06-09
5113038000,강원특별자치도,원주시,판부면,,26,2023-06-09
5113038021,강원특별자치도,원주시,판부면,금대리,1,2023-06-09
5113038022,강원특별자치도,원주시,판부면,서곡리,2,2023-06-09
5113038023,강원특별자치도,원주시,판부면,신촌리,3,2023-06-09
5113039000,강원특별자치도,원주시,신림면,,27,2023-06-09
5113039021,강원특별자치도,원주시,신림면,신림리,1,2023-06-09
5113039022,강원특별자치도,원주시,신림면,금창리,2,2023-06-09
5113039023,강원특별자치도,원주시,신림면,구학리,3,2023-06-09
5113039024,강원특별자치도,원주시,신림면,용암리,4,2023-06-09
5113039025,강원특별자치도,원주시,신림면,성남리,5,2023-06-09
5113039026,강원특별자치도,원주시,신림면,황둔리,6,2023-06-09
5113039027,강원특별자치도,원주시,신림면,송계리,7,2023-06-09
5115000000,강원특별자치도,강릉시,,,3,2023-06-09
5115010100,강원특별자치도,강릉시,홍제동,,1,2023-06-09
5115010200,강원특별자치도,강릉시,남문동,,2,2023-06-09
5115010300,강원특별자치도,강릉시,명주동,,3,2023-06-09
5115010400,강원특별자치도,강릉시,성내동,,4,2023-06-09
5115010500,강원특별자치도,강릉시,임당동,,5,2023-06-09
5115010600,강원특별자치도,강릉시,금학동,,6,2023-06-09
5115010700,강원특별자치도,강릉시,용강동,,7,2023-06-09
5115010800,강원특별자치도,강릉시,성남동,,8,2023-06-09
5115010900,강원특별자치도,강릉시,옥천동,,9,2023-06-09
5115011000,강원특별자치도,강릉시,교동,,10,2023-06-09
5115011100,강원특별자치도,강릉시,포남동,,11,2023-06-09
5115011200,강원특별자치도,강릉시,초당동,,12,2023-06-09
5115011300,강원특별자치도,강릉시,강문동,,13,2023-06-09
5115011400,강원특별자치도,강릉시,송정동,,0,2023-06-09
5115011500,강원특별자치도,강릉시,견소동,,14,2023-06-09
5115011600,강원특별자치도,강릉시,내곡동,,15,2023-06-09
5115011700,강원특별자치도,강릉시,회산동,,16,2023-06-09
5115011800,강원특별자치도,강릉시,장현동,,17,2023-06-09
5115011900,강원특별자치도,강릉시,박월동,,18,2023-06-09
5115012000,강원특별자치도,강릉시,담산동,,19,2023-06-09
5115012100,강원특별자치도,강릉시,노암동,,20,2023-06-09
5115012200,강원특별자치도,강릉시,유산동,,21,2023-06-09
5115012300,강원특별자치도,강릉시,월호평동,,22,2023-06-09
5115012400,강원특별자치도,강릉시,신석동,,23,2023-06-09
5115012500,강원특별자치도,강릉시,입암동,,24,2023-06-09
5115012600,강원특별자치도,강릉시,청량동,,25,2023-06-09
5115012700,강원특별자치도,강릉시,두산동,,26,2023-06-09
5115012800,강원특별자치도,강릉시,학동,,27,2023-06-09
5115012900,강원특별자치도,강릉시,병산동,,28,2023-06-09
5115013000,강원특별자치도,강릉시,남항진동,,29,2023-06-09
5115013100,강원특별자치도,강릉시,유천동,,30,2023-06-09
5115013200,강원특별자치도,강릉시,지변동,,31,2023-06-09
5115013300,강원특별자치도,강릉시,죽헌동,,32,2023-06-09
5115013400,강원특별자치도,강릉시,대전동,,33,2023-06-09
5115013500,강원특별자치도,강릉시,운정동,,34,2023-06-09
5115013600,강원특별자치도,강릉시,난곡동,,35,2023-06-09
5115013700,강원특별자치도,강릉시,저동,,36,2023-06-09
5115013800,강원특별자치도,강릉시,안현동,,37,2023-06-09
5115013900,강원특별자치도,강릉시,운산동,,38,2023-06-09
5115025000,강원특별자치도,강릉시,주문진읍,,39,2023-06-09
5115025021,강원특별자치도,강릉시,주문진읍,주문리,1,2023-06-09
5115025022,강원특별자치도,강릉시,주문진읍,교항리,2,2023-06-09
5115025023,강원특별자치도,강릉시,주문진읍,장덕리,3,2023-06-09
5115025024,강원특별자치도,강릉시,주문진읍,삼교리,4,2023-06-09
5115025025,강원특별자치도,강릉시,주문진읍,향호리,5,2023-06-09
5115031000,강원특별자치도,강릉시,성산면,,40,2023-06-09
5115031021,강원특별자치도,강릉시,성산면,구산리,1,2023-06-09
5115031022,강원특별자치도,강릉시,성산면,관음리,2,2023-06-09
5115031023,강원특별자치도,강릉시,성산면,금산리,3,2023-06-09
5115031024,강원특별자치도,강릉시,성산면,위촌리,4,2023-06-09
5115031025,강원특별자치도,강릉시,성산면,송암리,5,2023-06-09
5115031026,강원특별자치도,강릉시,성산면,보광리,6,2023-06-09
5115031027,강원특별자치도,강릉시,성산면,어흘리,7,2023-06-09
5115031028,강원특별자치도,강릉시,성산면,오봉리,8,2023-06-09
5115031029,강원특별자치도,강릉시,성산면,산북리,9,2023-06-09
5115032000,강원특별자치도,강릉시,왕산면,,41,2023-06-09
5115032021,강원특별자치도,강릉시,왕산면,도마리,1,2023-06-09
5115032022,강원특별자치도,강릉시,왕산면,목계리,2,2023-06-09
5115032023,강원특별자치도,강릉시,왕산면,왕산리,3,2023-06-09
5115032024,강원특별자치도,강릉시,왕산면,고단리,4,2023-06-09
5115032025,강원특별자치도,강릉시,왕산면,송현리,5,2023-06-09
5115032026,강원특별자치도,강릉시,왕산면,대기리,6,2023-06-09
5115033000,강원특별자치도,강릉시,구정면,,42,2023-06-09
5115033021,강원특별자치도,강릉시,구정면,여찬리,1,2023-06-09
5115033022,강원특별자치도,강릉시,구정면,학산리,2,2023-06-09
5115033023,강원특별자치도,강릉시,구정면,구정리,3,2023-06-09
5115033024,강원특별자치도,강릉시,구정면,금광리,4,2023-06-09
5115033025,강원특별자치도,강릉시,구정면,어단리,5,2023-06-09
5115033026,강원특별자치도,강릉시,구정면,덕현리,6,2023-06-09
5115033027,강원특별자치도,강릉시,구정면,제비리,7,2023-06-09
5115034000,강원특별자치도,강릉시,강동면,,43,2023-06-09
5115034021,강원특별자치도,강릉시,강동면,상시동리,1,2023-06-09
5115034022,강원특별자치도,강릉시,강동면,모전리,2,2023-06-09
5115034023,강원특별자치도,강릉시,강동면,안인리,3,2023-06-09
5115034024,강원특별자치도,강릉시,강동면,안인진리,4,2023-06-09
5115034025,강원특별자치도,강릉시,강동면,임곡리,5,2023-06-09
5115034026,강원특별자치도,강릉시,강동면,하시동리,6,2023-06-09
5115034028,강원특별자치도,강릉시,강동면,정동진리,7,2023-06-09
5115034029,강원특별자치도,강릉시,강동면,심곡리,8,2023-06-09
5115034030,강원특별자치도,강릉시,강동면,산성우리,9,2023-06-09
5115034031,강원특별자치도,강릉시,강동면,언별리,10,2023-06-09
5115035000,강원특별자치도,강릉시,옥계면,,44,2023-06-09
5115035021,강원특별자치도,강릉시,옥계면,현내리,1,2023-06-09
5115035022,강원특별자치도,강릉시,옥계면,천남리,2,2023-06-09
5115035023,강원특별자치도,강릉시,옥계면,주수리,3,2023-06-09
5115035024,강원특별자치도,강릉시,옥계면,도직리,4,2023-06-09
5115035025,강원특별자치도,강릉시,옥계면,조산리,5,2023-06-09
5115035026,강원특별자치도,강릉시,옥계면,남양리,6,2023-06-09
5115035027,강원특별자치도,강릉시,옥계면,북동리,7,2023-06-09
5115035028,강원특별자치도,강릉시,옥계면,낙풍리,8,2023-06-09
5115035029,강원특별자치도,강릉시,옥계면,금진리,9,2023-06-09
5115035030,강원특별자치도,강릉시,옥계면,산계리,10,2023-06-09
5115036000,강원특별자치도,강릉시,사천면,,45,2023-06-09
5115036021,강원특별자치도,강릉시,사천면,미노리,1,2023-06-09
5115036022,강원특별자치도,강릉시,사천면,노동리,2,2023-06-09
5115036023,강원특별자치도,강릉시,사천면,석교리,3,2023-06-09
5115036024,강원특별자치도,강릉시,사천면,판교리,4,2023-06-09
5115036025,강원특별자치도,강릉시,사천면,사천진리,5,2023-06-09
5115036026,강원특별자치도,강릉시,사천면,덕실리,6,2023-06-09
5115036027,강원특별자치도,강릉시,사천면,방동리,7,2023-06-09
5115036028,강원특별자치도,강릉시,사천면,산대월리,8,2023-06-09
5115036029,강원특별자치도,강릉시,사천면,사기막리,9,2023-06-09
5115037000,강원특별자치도,강릉시,연곡면,,46,2023-06-09
5115037021,강원특별자치도,강릉시,연곡면,방내리,1,2023-06-09
5115037022,강원특별자치도,강릉시,연곡면,영진리,2,2023-06-09
5115037023,강원특별자치도,강릉시,연곡면,동덕리,3,2023-06-09
5115037024,강원특별자치도,강릉시,연곡면,송림리,4,2023-06-09
5115037025,강원특별자치도,강릉시,연곡면,행정리,5,2023-06-09
5115037026,강원특별자치도,강릉시,연곡면,신왕리,6,2023-06-09
5115037027,강원특별자치도,강릉시,연곡면,유등리,7,2023-06-09
5115037028,강원특별자치도,강릉시,연곡면,삼산리,8,2023-06-09
5115037029,강원특별자치도,강릉시,연곡면,퇴곡리,9,2023-06-09
5117000000,강원특별자치도,동해시,,,4,2023-06-09
5117010100,강원특별자치도,동해시,천곡동,,1,2023-06-09
5117010200,강원특별자치도,동해시,평릉동,,2,2023-06-09
5117010300,강원특별자치도,동해시,송정동,,3,2023-06-09
5117010400,강원특별자치도,동해시,용정동,,4,2023-06-09
5117010500,강원특별자치도,동해시,지흥동,,5,2023-06-09
5117010600,강원특별자치도,동해시,효가동,,6,2023-06-09
5117010700,강원특별자치도,동해시,동회동,,7,2023-06-09
5117010800,강원특별자치도,동해시,나안동,,8,2023-06-09
5117010900,강원특별자치도,동해시,쇄운동,,9,2023-06-09
5117011000,강원특별자치도,동해시,부곡동,,10,2023-06-09
5117011100,강원특별자치도,동해시,발한동,,11,2023-06-09
5117011200,강원특별자치도,동해시,북평동,,12,2023-06-09
5117011300,강원특별자치도,동해시,구미동,,13,2023-06-09
5117011400,강원특별자치도,동해시,추암동,,14,2023-06-09
5117011500,강원특별자치도,동해시,구호동,,15,2023-06-09
5117011600,강원특별자치도,동해시,단봉동,,16,2023-06-09
5117011700,강원특별자치도,동해시,지가동,,17,2023-06-09
5117011800,강원특별자치도,동해시,이도동,,18,2023-06-09
5117011900,강원특별자치도,동해시,귀운동,,19,2023-06-09
5117012000,강원특별자치도,동해시,대구동,,20,2023-06-09
5117012100,강원특별자치도,동해시,호현동,,21,2023-06-09
5117012200,강원특별자치도,동해시,내동,,22,2023-06-09
5117012300,강원특별자치도,동해시,묵호진동,,23,2023-06-09
5117012400,강원특별자치도,동해시,삼화동,,24,2023-06-09
5117012500,강원특별자치도,동해시,이기동,,25,2023-06-09
5117012600,강원특별자치도,동해시,이로동,,26,2023-06-09
5117012700,강원특별자치도,동해시,어달동,,27,2023-06-09
5117012800,강원특별자치도,동해시,대진동,,28,2023-06-09
5117012900,강원특별자치도,동해시,망상동,,29,2023-06-09
5117013000,강원특별자치도,동해시,심곡동,,30,2023-06-09
5117013100,강원특별자치도,동해시,초구동,,31,2023-06-09
5117013200,강원특별자치도,동해시,괴란동,,32,2023-06-09
5117013300,강원특별자치도,동해시,만우동,,33,2023-06-09
5117013400,강원특별자치도,동해시,신흥동,,34,2023-06-09
5117013500,강원특별자치도,동해시,비천동,,35,2023-06-09
5117013600,강원특별자치도,동해시,달방동,,36,2023-06-09
5119000000,강원특별자치도,태백시,,,5,2023-06-09
5119010100,강원특별자치도,태백시,황지동,,1,2023-06-09
5119010200,강원특별자치도,태백시,장성동,,2,2023-06-09
5119010300,강원특별자치도,태백시,금천동,,3,2023-06-09
5119010400,강원특별자치도,태백시,철암동,,4,2023-06-09
5119010500,강원특별자치도,태백시,문곡동,,5,2023-06-09
5119010600,강원특별자치도,태백시,동점동,,6,2023-06-09
5119010700,강원특별자치도,태백시,소도동,,7,2023-06-09
5119010800,강원특별자치도,태백시,혈동,,8,2023-06-09
5119010900,강원특별자치도,태백시,화전동,,9,2023-06-09
5119011000,강원특별자치도,태백시,적각동,,10,2023-06-09
5119011100,강원특별자치도,태백시,창죽동,,11,2023-06-09
5119011200,강원특별자치도,태백시,통동,,12,2023-06-09
5119011300,강원특별자치도,태백시,백산동,,13,2023-06-09
5119011400,강원특별자치도,태백시,원동,,14,2023-06-09
5119011500,강원특별자치도,태백시,상사미동,,15,2023-06-09
5119011600,강원특별자치도,태백시,하사미동,,16,2023-06-09
5119011700,강원특별자치도,태백시,조탄동,,17,2023-06-09
5121000000,강원특별자치도,속초시,,,6,2023-06-09
5121010100,강원특별자치도,속초시,영랑동,,1,2023-06-09
5121010200,강원특별자치도,속초시,동명동,,2,2023-06-09
5121010300,강원특별자치도,속초시,중앙동,,3,2023-06-09
5121010400,강원특별자치도,속초시,금호동,,4,2023-06-09
5121010500,강원특별자치도,속초시,청학동,,5,2023-06-09
5121010600,강원특별자치도,속초시,교동,,6,2023-06-09
5121010700,강원특별자치도,속초시,노학동,,7,2023-06-09
5121010800,강원특별자치도,속초시,조양동,,8,2023-06-09
5121010900,강원특별자치도,속초시,청호동,,9,2023-06-09
5121011000,강원특별자치도,속초시,대포동,,10,2023-06-09
5121011100,강원특별자치도,속초시,도문동,,11,2023-06-09
5121011200,강원특별자치도,속초시,설악동,,12,2023-06-09
5121011300,강원특별자치도,속초시,장사동,,13,2023-06-09
5123000000,강원특별자치도,삼척시,,,7,2023-06-09
5123010100,강원특별자치도,삼척시,성내동,,1,2023-06-09
5123010200,강원특별자치도,삼척시,성북동,,2,2023-06-09
5123010300,강원특별자치도,삼척시,읍상동,,3,2023-06-09
5123010400,강원특별자치도,삼척시,읍중동,,4,2023-06-09
5123010500,강원특별자치도,삼척시,당저동,,5,2023-06-09
5123010600,강원특별자치도,삼척시,교동,,6,2023-06-09
5123010700,강원특별자치도,삼척시,갈천동,,7,2023-06-09
5123010800,강원특별자치도,삼척시,증산동,,8,2023-06-09
5123010900,강원특별자치도,삼척시,우지동,,9,2023-06-09
5123011000,강원특별자치도,삼척시,마달동,,10,2023-06-09
5123011100,강원특별자치도,삼척시,자원동,,11,2023-06-09
5123011200,강원특별자치도,삼척시,평전동,,12,2023-06-09
5123011300,강원특별자치도,삼척시,등봉동,,13,2023-06-09
5123011400,강원특별자치도,삼척시,도경동,,14,2023-06-09
5123011500,강원특별자치도,삼척시,마평동,,15,2023-06-09
5123011600,강원특별자치도,삼척시,오사동,,16,2023-06-09
5123011700,강원특별자치도,삼척시,건지동,,17,2023-06-09
5123011800,강원특별자치도,삼척시,원당동,,18,2023-06-09
5123011900,강원특별자치도,삼척시,성남동,,19,2023-06-09
